doc_id,document,query,label,annotation_id,label_id,exp_split
3285348,"The virus kills roughly 36,000 people in an average year, according to the U.S. Centers for Disease Control and Prevention.","Complications from flu kill roughly 36,000 Americans in an average year, according to the U.S. Centers for Disease Control and Prevention.
",1,3285348_3285324,paraphrase,train
424071,"In two new schemes, people posing as IRS representatives target families of armed forces members and e-mail users.","Two new schemes target families of those serving in the military and e-mail users.
",1,424071_424093,paraphrase,train
1677100,"Wim Wenders directed a widely praised film of the same name, based on the sessions.","A widely praised film of the same name was directed by Wim Wenders.
",0,1677100_1677041,semantic equivalence,train
2404345,"Miss Novikova said while there is no standard weight for ballerinas, Miss Volochkova is 'bigger than others'.","Commenting on the firing today, Ms. Novikova said that there was no standard weight for ballerinas but that Ms. Volochkova ""is bigger than others.""
",1,2404345_2404222,paraphrase,train
2485432,Both have aired videotapes of ex-president Saddam Hussein encouraging Iraqis to fight the U.S. occupation of Iraq.,"Both have aired videotapes apparently from deposed Iraqi President Saddam Hussein, encouraging Iraqis to fight the U.S. occupation.
",1,2485432_2485492,paraphrase,train
981097,"Under the program, U.S. officials work with foreign port authorities to identify, target and search high-risk cargo.","Under the program, US officials work with foreign port authorities to seek out high-risk cargo before it can reach the United States.
",1,981097_981018,paraphrase,train
2607361,"And if we don't do this, innocent people on the ground are going to die, too.""","Crews are told: ""If we don't do this, innocent people on the ground are going to die"", he said.
",1,2607361_2607320,paraphrase,train
218896,"""It's probably not the easiest time to take over the shuttle program,"" he added, ""but I look forward to the challenge.","""It is probably not the easiest time to come in and take over the shuttle program, but then again, I look forward to the challenge,"" he said.
",1,218896_219064,paraphrase,train
313947,"As a result, Nelson now faces up to 10 years' jail instead of life.","The verdict means Nelson faces up to 10 years in prison rather than a possible life sentence.
",1,313947_313222,paraphrase,train
434842,"With all precincts reporting, Fletcher — a three-term congressman from Lexington — had an overwhelming 57 percent of the vote.","With all precincts reporting, Fletcher had 88,747 votes, or 57 percent of the total.
",1,434842_434929,paraphrase,train
3301764,"""His progress is steady, he's stable, he's comfortable,"" Jack said Tuesday afternoon.","""His progress is steady, he is stable,"" said Dr Jack.
",0,3301764_3301492,semantic equivalence,train
2895172,"Shadrin said Khodorkovsky's aircraft was approached by officers identifying themselves as members of the FSB intelligence service, the domestic successor to the Soviet KGB.","Shadrin said Khodorkovsky's aircraft was approached by officers identifying themselves as members of the FSB domestic intelligence service.
",1,2895172_2895264,paraphrase,train
386627,"She claimed all the babies were born full-term and died within hours, he said.","""What she told our investigators was that all the babies were born full-term and then died within hours,"" Hughes said.
",1,386627_386521,paraphrase,train
3440566,French Foreign Minister Dominique de Villepin was scheduled to arrive Sharm el-Sheikh on Wednesday.,"The French Foreign Minister, Dominique de Villepin, is also expected to attend.
",1,3440566_3440416,paraphrase,train
853127,"They believe the same is true in humans, giving a 30 per cent higher risk of the disease.","The researchers believe the same is true in humans, translating to a 30 per cent greater risk of the disease.
",1,853127_853144,paraphrase,train
146481,Total sales for the period declined 8.0 percent to 1.99 billion from a year earlier.,"Wal-Mart said sales at stores open at least a year rose 4.6 percent from a year earlier.
",0,146481_146276,semantic equivalence,train
1053869,U.S. law enforcement officials are sneering at Dar Heatherington's version of the events which thrust her into the public spotlight.,"U.S. law enforcement officials are sneering at Dar Heatherington's version of of the events -- including a police conspiracy to discredit her -- which thrust her into the public spotlight.
",1,1053869_1053207,paraphrase,train
1026659,The Saudi newspaper Okaz reported Monday that suspects who escaped Saturday's raid fled in a car that broke down on the outskirts of Mecca Sunday afternoon.,"The newspaper Okaz reported that the six suspects arrested Sunday fled the raid in a car that broke down on the outskirts of Mecca.
",1,1026659_1026185,paraphrase,train
1341925,"Michael Mitchell, the chief public defender in Baton Rouge who is representing Lee, did not answer his phone Wednesday afternoon.","Michael Mitchell, the chief public defender in Baton Rouge who is representing Lee, was not available for comment.
",1,1341925_1342201,paraphrase,train
2663667,"In Canada, the booming dollar will be in focus again as it tries to stay above the 75 cent (U.S.) mark.","In Canada, the surging dollar was in focus again as it struggled and just failed to stay above the 75 cent (U.S.) mark.
",1,2663667_2663623,paraphrase,train
2305924,"They are tired of paying the high cost of CDs and DVDs and prefer more flexible forms of on-demand media delivery.""","Consumers, tired of paying high prices for CDs and DVDs, are looking for flexible forms of on-demand media delivery.
",1,2305924_2305736,paraphrase,train
960466,"""The bolt catcher is not as robust as it is supposed to be,"" the board's chairman, retired Adm. Hal Gehman, said.","""The bolt catcher is not as robust"" as it should be, said retired Navy Admiral Harold W. Gehman Jr., the board chairman.
",1,960466_960881,paraphrase,train
356759,"The Interior Minister, Al Mustapha Sahel, said the investigation ""points to a group that has been arrested recently"", an apparent reference to Djihad Salafist.","Moroccan Interior Minister Al Mustapha Sahel told state-run 2M television late Saturday the investigation ""points to a group that has been arrested recently"" an apparent reference to Salafist Jihad.
",1,356759_356778,paraphrase,train
2949437,"The report was found Oct. 23, tucked inside an old three-ring binder not related to the investigation.","The report was found last week tucked inside a training manual that belonged to Hicks.
",1,2949437_2949407,paraphrase,train
1651582,"Among Fox viewers, 41 percent describe themselves as Republicans, 24 percent as Democrats and 30 percent as Independents.","Among CNN viewers, 29 percent said they were Republicans and 36 percent called themselves conservatives.
",0,1651582_1651639,semantic equivalence,train
3088078,"Muslim immigrants have used the networks - which rely on wire transfers, couriers and overnight mail - to send cash to their families overseas.","Muslim immigrants have used the networks _ which rely on wire transfers, couriers and overnight mail _ to send stashes of cash overseas to their families.
",1,3088078_3087945,paraphrase,train
1032643,"Also arrested Friday was Claudia Carrizales de Villa, 34, a Mexican citizen who lives in Harlingen.","Also arrested Friday was Claudia Carrizales de Villa, 34, a citizen of Mexico residing in the border city of Harlingen, Texas.
",1,1032643_1032617,paraphrase,train
1750630,"""We condemn the Governing Council headed by the United States,"" Muqtada al Sadr said in a sermon at a mosque.","""We condemn and denounce the Governing Council, which is headed by the United States,"" Moqtada al-Sadr said.
",1,1750630_1750716,paraphrase,train
2891280,"Mrs Boncyk's husband, Wayne, had taken the family car to work, so his wife and children had to ride with neighbours.","Mrs. Boncyk's husband, Wayne, had taken the family's only car to work, so she and the children had to catch a ride with neighbors.
",1,2891280_2891366,paraphrase,train
